"Year","Canton","Sex","Age","Acquisition of Swiss citizenship"
"2014","Jura","Male","85 years",0
"2014","Jura","Male","86 years",0
"2014","Jura","Male","87 years",0
"2014","Jura","Male","88 years",0
"2014","Jura","Male","89 years",0
"2014","Jura","Male","90 years",0
"2014","Jura","Male","91 years",0
"2014","Jura","Male","92 years",0
"2014","Jura","Male","93 years",0
"2014","Jura","Male","94 years",0
"2014","Jura","Male","95 years",0
"2014","Jura","Male","96 years",0
"2014","Jura","Male","97 years",0
"2014","Jura","Male","98 years",0
"2014","Jura","Male","99 years",0
"2014","Jura","Male","100 years or older",0
"2014","Jura","Female","0 years",0
"2014","Jura","Female","1 year",0
"2014","Jura","Female","2 years",0
"2014","Jura","Female","3 years",1
"2014","Jura","Female","4 years",0
"2014","Jura","Female","5 years",0
"2014","Jura","Female","6 years",1
"2014","Jura","Female","7 years",0
"2014","Jura","Female","8 years",0
"2014","Jura","Female","9 years",0
"2014","Jura","Female","10 years",0
"2014","Jura","Female","11 years",2
"2014","Jura","Female","12 years",2
"2014","Jura","Female","13 years",0
"2014","Jura","Female","14 years",1
"2014","Jura","Female","15 years",1
"2014","Jura","Female","16 years",1
"2014","Jura","Female","17 years",3
"2014","Jura","Female","18 years",2
"2014","Jura","Female","19 years",1
"2014","Jura","Female","20 years",1
"2014","Jura","Female","21 years",2
"2014","Jura","Female","22 years",3
"2014","Jura","Female","23 years",0
"2014","Jura","Female","24 years",2
"2014","Jura","Female","25 years",1
"2014","Jura","Female","26 years",1
"2014","Jura","Female","27 years",3
"2014","Jura","Female","28 years",1
"2014","Jura","Female","29 years",1
"2014","Jura","Female","30 years",0
"2014","Jura","Female","31 years",1
"2014","Jura","Female","32 years",2
"2014","Jura","Female","33 years",0
"2014","Jura","Female","34 years",1
"2014","Jura","Female","35 years",0
"2014","Jura","Female","36 years",3
"2014","Jura","Female","37 years",1
"2014","Jura","Female","38 years",5
"2014","Jura","Female","39 years",2
"2014","Jura","Female","40 years",5
"2014","Jura","Female","41 years",2
"2014","Jura","Female","42 years",3
"2014","Jura","Female","43 years",2
"2014","Jura","Female","44 years",4
"2014","Jura","Female","45 years",3
"2014","Jura","Female","46 years",0
"2014","Jura","Female","47 years",1
"2014","Jura","Female","48 years",2
"2014","Jura","Female","49 years",3
"2014","Jura","Female","50 years",2
"2014","Jura","Female","51 years",1
"2014","Jura","Female","52 years",2
"2014","Jura","Female","53 years",2
"2014","Jura","Female","54 years",1
"2014","Jura","Female","55 years",1
"2014","Jura","Female","56 years",1
"2014","Jura","Female","57 years",0
"2014","Jura","Female","58 years",0
"2014","Jura","Female","59 years",0
"2014","Jura","Female","60 years",1
"2014","Jura","Female","61 years",1
"2014","Jura","Female","62 years",1
"2014","Jura","Female","63 years",0
"2014","Jura","Female","64 years",1
"2014","Jura","Female","65 years",0
"2014","Jura","Female","66 years",0
"2014","Jura","Female","67 years",2
"2014","Jura","Female","68 years",1
"2014","Jura","Female","69 years",0
"2014","Jura","Female","70 years",0
"2014","Jura","Female","71 years",0
"2014","Jura","Female","72 years",0
"2014","Jura","Female","73 years",0
"2014","Jura","Female","74 years",0
"2014","Jura","Female","75 years",0
"2014","Jura","Female","76 years",0
"2014","Jura","Female","77 years",0
"2014","Jura","Female","78 years",1
"2014","Jura","Female","79 years",0
"2014","Jura","Female","80 years",0
"2014","Jura","Female","81 years",1
"2014","Jura","Female","82 years",0
"2014","Jura","Female","83 years",0
"2014","Jura","Female","84 years",0
"2014","Jura","Female","85 years",0
"2014","Jura","Female","86 years",0
"2014","Jura","Female","87 years",0
"2014","Jura","Female","88 years",0
"2014","Jura","Female","89 years",0
"2014","Jura","Female","90 years",0
"2014","Jura","Female","91 years",0
"2014","Jura","Female","92 years",0
"2014","Jura","Female","93 years",0
"2014","Jura","Female","94 years",0
"2014","Jura","Female","95 years",0
"2014","Jura","Female","96 years",0
"2014","Jura","Female","97 years",0
"2014","Jura","Female","98 years",0
"2014","Jura","Female","99 years",0
"2014","Jura","Female","100 years or older",0
"2015","Zürich","Male","0 years",27
"2015","Zürich","Male","1 year",59
"2015","Zürich","Male","2 years",57
"2015","Zürich","Male","3 years",58
"2015","Zürich","Male","4 years",56
"2015","Zürich","Male","5 years",60
"2015","Zürich","Male","6 years",50
"2015","Zürich","Male","7 years",64
"2015","Zürich","Male","8 years",49
"2015","Zürich","Male","9 years",45
"2015","Zürich","Male","10 years",59
"2015","Zürich","Male","11 years",59
"2015","Zürich","Male","12 years",121
"2015","Zürich","Male","13 years",148
"2015","Zürich","Male","14 years",120
"2015","Zürich","Male","15 years",122
"2015","Zürich","Male","16 years",103
"2015","Zürich","Male","17 years",111
"2015","Zürich","Male","18 years",82
"2015","Zürich","Male","19 years",63
"2015","Zürich","Male","20 years",36
"2015","Zürich","Male","21 years",33
"2015","Zürich","Male","22 years",26
"2015","Zürich","Male","23 years",30
"2015","Zürich","Male","24 years",13
"2015","Zürich","Male","25 years",30
"2015","Zürich","Male","26 years",31
"2015","Zürich","Male","27 years",42
"2015","Zürich","Male","28 years",45
"2015","Zürich","Male","29 years",49
"2015","Zürich","Male","30 years",61
"2015","Zürich","Male","31 years",76
"2015","Zürich","Male","32 years",86
"2015","Zürich","Male","33 years",91
"2015","Zürich","Male","34 years",98
"2015","Zürich","Male","35 years",114
"2015","Zürich","Male","36 years",95
"2015","Zürich","Male","37 years",114
"2015","Zürich","Male","38 years",134
"2015","Zürich","Male","39 years",109
"2015","Zürich","Male","40 years",139
"2015","Zürich","Male","41 years",150
"2015","Zürich","Male","42 years",132
"2015","Zürich","Male","43 years",105
"2015","Zürich","Male","44 years",133
"2015","Zürich","Male","45 years",120
"2015","Zürich","Male","46 years",105
"2015","Zürich","Male","47 years",98
"2015","Zürich","Male","48 years",98
"2015","Zürich","Male","49 years",85
"2015","Zürich","Male","50 years",85
"2015","Zürich","Male","51 years",73
"2015","Zürich","Male","52 years",68
"2015","Zürich","Male","53 years",75
"2015","Zürich","Male","54 years",44
"2015","Zürich","Male","55 years",49
"2015","Zürich","Male","56 years",28
"2015","Zürich","Male","57 years",35
"2015","Zürich","Male","58 years",26
"2015","Zürich","Male","59 years",23
"2015","Zürich","Male","60 years",25
"2015","Zürich","Male","61 years",20
"2015","Zürich","Male","62 years",20
"2015","Zürich","Male","63 years",16
"2015","Zürich","Male","64 years",13
"2015","Zürich","Male","65 years",12
"2015","Zürich","Male","66 years",15
"2015","Zürich","Male","67 years",14
"2015","Zürich","Male","68 years",10
"2015","Zürich","Male","69 years",15
"2015","Zürich","Male","70 years",11
"2015","Zürich","Male","71 years",6
"2015","Zürich","Male","72 years",8
"2015","Zürich","Male","73 years",3
"2015","Zürich","Male","74 years",2
"2015","Zürich","Male","75 years",5
"2015","Zürich","Male","76 years",3
"2015","Zürich","Male","77 years",3
"2015","Zürich","Male","78 years",3
"2015","Zürich","Male","79 years",6
"2015","Zürich","Male","80 years",0
"2015","Zürich","Male","81 years",0
"2015","Zürich","Male","82 years",0
"2015","Zürich","Male","83 years",1
"2015","Zürich","Male","84 years",2
"2015","Zürich","Male","85 years",0
"2015","Zürich","Male","86 years",2
"2015","Zürich","Male","87 years",0
"2015","Zürich","Male","88 years",0
"2015","Zürich","Male","89 years",0
"2015","Zürich","Male","90 years",1
"2015","Zürich","Male","91 years",1
"2015","Zürich","Male","92 years",0
"2015","Zürich","Male","93 years",0
"2015","Zürich","Male","94 years",0
"2015","Zürich","Male","95 years",0
"2015","Zürich","Male","96 years",0
"2015","Zürich","Male","97 years",0
"2015","Zürich","Male","98 years",0
"2015","Zürich","Male","99 years",0
"2015","Zürich","Male","100 years or older",0
"2015","Zürich","Female","0 years",23
"2015","Zürich","Female","1 year",70
"2015","Zürich","Female","2 years",46
"2015","Zürich","Female","3 years",47
"2015","Zürich","Female","4 years",66
"2015","Zürich","Female","5 years",61
"2015","Zürich","Female","6 years",72
"2015","Zürich","Female","7 years",65
"2015","Zürich","Female","8 years",50
"2015","Zürich","Female","9 years",46
"2015","Zürich","Female","10 years",62
"2015","Zürich","Female","11 years",71
"2015","Zürich","Female","12 years",98
"2015","Zürich","Female","13 years",150
"2015","Zürich","Female","14 years",81
"2015","Zürich","Female","15 years",118
"2015","Zürich","Female","16 years",109
"2015","Zürich","Female","17 years",124
"2015","Zürich","Female","18 years",104
"2015","Zürich","Female","19 years",99
"2015","Zürich","Female","20 years",69
"2015","Zürich","Female","21 years",53
"2015","Zürich","Female","22 years",48
"2015","Zürich","Female","23 years",42
"2015","Zürich","Female","24 years",51
"2015","Zürich","Female","25 years",49
"2015","Zürich","Female","26 years",34
"2015","Zürich","Female","27 years",48
"2015","Zürich","Female","28 years",49
"2015","Zürich","Female","29 years",70
"2015","Zürich","Female","30 years",54
"2015","Zürich","Female","31 years",85
"2015","Zürich","Female","32 years",97
"2015","Zürich","Female","33 years",104
"2015","Zürich","Female","34 years",108
"2015","Zürich","Female","35 years",126
"2015","Zürich","Female","36 years",125
"2015","Zürich","Female","37 years",127
"2015","Zürich","Female","38 years",135
"2015","Zürich","Female","39 years",147
"2015","Zürich","Female","40 years",159
"2015","Zürich","Female","41 years",141
"2015","Zürich","Female","42 years",139
"2015","Zürich","Female","43 years",135
"2015","Zürich","Female","44 years",112
"2015","Zürich","Female","45 years",117
"2015","Zürich","Female","46 years",90
"2015","Zürich","Female","47 years",97
"2015","Zürich","Female","48 years",74
"2015","Zürich","Female","49 years",87
"2015","Zürich","Female","50 years",73
"2015","Zürich","Female","51 years",45
"2015","Zürich","Female","52 years",77
"2015","Zürich","Female","53 years",49
"2015","Zürich","Female","54 years",33
"2015","Zürich","Female","55 years",29
"2015","Zürich","Female","56 years",39
"2015","Zürich","Female","57 years",29
"2015","Zürich","Female","58 years",31
"2015","Zürich","Female","59 years",19
"2015","Zürich","Female","60 years",17
"2015","Zürich","Female","61 years",14
"2015","Zürich","Female","62 years",17
"2015","Zürich","Female","63 years",16
"2015","Zürich","Female","64 years",11
"2015","Zürich","Female","65 years",9
"2015","Zürich","Female","66 years",16
"2015","Zürich","Female","67 years",6
"2015","Zürich","Female","68 years",6
"2015","Zürich","Female","69 years",4
"2015","Zürich","Female","70 years",4
"2015","Zürich","Female","71 years",5
"2015","Zürich","Female","72 years",6
"2015","Zürich","Female","73 years",4
"2015","Zürich","Female","74 years",4
"2015","Zürich","Female","75 years",2
"2015","Zürich","Female","76 years",3
"2015","Zürich","Female","77 years",2
"2015","Zürich","Female","78 years",1
"2015","Zürich","Female","79 years",2
"2015","Zürich","Female","80 years",0
"2015","Zürich","Female","81 years",1
"2015","Zürich","Female","82 years",0
"2015","Zürich","Female","83 years",0
"2015","Zürich","Female","84 years",1
"2015","Zürich","Female","85 years",0
"2015","Zürich","Female","86 years",2
"2015","Zürich","Female","87 years",0
"2015","Zürich","Female","88 years",0
"2015","Zürich","Female","89 years",0
"2015","Zürich","Female","90 years",0
"2015","Zürich","Female","91 years",0
"2015","Zürich","Female","92 years",0
"2015","Zürich","Female","93 years",0
"2015","Zürich","Female","94 years",0
"2015","Zürich","Female","95 years",0
"2015","Zürich","Female","96 years",0
"2015","Zürich","Female","97 years",0
"2015","Zürich","Female","98 years",0
"2015","Zürich","Female","99 years",0
"2015","Zürich","Female","100 years or older",0
"2015","Bern / Berne","Male","0 years",6
"2015","Bern / Berne","Male","1 year",14
"2015","Bern / Berne","Male","2 years",6
"2015","Bern / Berne","Male","3 years",14
"2015","Bern / Berne","Male","4 years",6
"2015","Bern / Berne","Male","5 years",11
"2015","Bern / Berne","Male","6 years",20
"2015","Bern / Berne","Male","7 years",17
"2015","Bern / Berne","Male","8 years",20
"2015","Bern / Berne","Male","9 years",14
"2015","Bern / Berne","Male","10 years",25
"2015","Bern / Berne","Male","11 years",12
"2015","Bern / Berne","Male","12 years",28
"2015","Bern / Berne","Male","13 years",32
"2015","Bern / Berne","Male","14 years",35
"2015","Bern / Berne","Male","15 years",40
"2015","Bern / Berne","Male","16 years",46
"2015","Bern / Berne","Male","17 years",34
"2015","Bern / Berne","Male","18 years",28
"2015","Bern / Berne","Male","19 years",29
"2015","Bern / Berne","Male","20 years",15
"2015","Bern / Berne","Male","21 years",12
"2015","Bern / Berne","Male","22 years",13
"2015","Bern / Berne","Male","23 years",11
"2015","Bern / Berne","Male","24 years",4
"2015","Bern / Berne","Male","25 years",4
"2015","Bern / Berne","Male","26 years",7
"2015","Bern / Berne","Male","27 years",10
"2015","Bern / Berne","Male","28 years",12
"2015","Bern / Berne","Male","29 years",12
"2015","Bern / Berne","Male","30 years",16
"2015","Bern / Berne","Male","31 years",15
"2015","Bern / Berne","Male","32 years",23
"2015","Bern / Berne","Male","33 years",19
"2015","Bern / Berne","Male","34 years",18
"2015","Bern / Berne","Male","35 years",25
"2015","Bern / Berne","Male","36 years",30
"2015","Bern / Berne","Male","37 years",28
"2015","Bern / Berne","Male","38 years",33
"2015","Bern / Berne","Male","39 years",43
"2015","Bern / Berne","Male","40 years",29
"2015","Bern / Berne","Male","41 years",33
"2015","Bern / Berne","Male","42 years",33
"2015","Bern / Berne","Male","43 years",24
"2015","Bern / Berne","Male","44 years",28
"2015","Bern / Berne","Male","45 years",27
"2015","Bern / Berne","Male","46 years",19
"2015","Bern / Berne","Male","47 years",29
"2015","Bern / Berne","Male","48 years",23
"2015","Bern / Berne","Male","49 years",23
"2015","Bern / Berne","Male","50 years",20
"2015","Bern / Berne","Male","51 years",14
"2015","Bern / Berne","Male","52 years",19
"2015","Bern / Berne","Male","53 years",18
"2015","Bern / Berne","Male","54 years",12
"2015","Bern / Berne","Male","55 years",11
"2015","Bern / Berne","Male","56 years",16
"2015","Bern / Berne","Male","57 years",7
"2015","Bern / Berne","Male","58 years",9
"2015","Bern / Berne","Male","59 years",8
"2015","Bern / Berne","Male","60 years",4
"2015","Bern / Berne","Male","61 years",3
"2015","Bern / Berne","Male","62 years",4
"2015","Bern / Berne","Male","63 years",4
"2015","Bern / Berne","Male","64 years",3
"2015","Bern / Berne","Male","65 years",7
