"Year","Canton","Sex","Age","Emigration of the permanent resident population"
"2016","St. Gallen","Female","36 years",49
"2016","St. Gallen","Female","37 years",30
"2016","St. Gallen","Female","38 years",29
"2016","St. Gallen","Female","39 years",37
"2016","St. Gallen","Female","40 years",33
"2016","St. Gallen","Female","41 years",23
"2016","St. Gallen","Female","42 years",22
"2016","St. Gallen","Female","43 years",33
"2016","St. Gallen","Female","44 years",29
"2016","St. Gallen","Female","45 years",25
"2016","St. Gallen","Female","46 years",23
"2016","St. Gallen","Female","47 years",18
"2016","St. Gallen","Female","48 years",26
"2016","St. Gallen","Female","49 years",25
"2016","St. Gallen","Female","50 years",20
"2016","St. Gallen","Female","51 years",25
"2016","St. Gallen","Female","52 years",20
"2016","St. Gallen","Female","53 years",22
"2016","St. Gallen","Female","54 years",16
"2016","St. Gallen","Female","55 years",25
"2016","St. Gallen","Female","56 years",22
"2016","St. Gallen","Female","57 years",17
"2016","St. Gallen","Female","58 years",11
"2016","St. Gallen","Female","59 years",25
"2016","St. Gallen","Female","60 years",25
"2016","St. Gallen","Female","61 years",16
"2016","St. Gallen","Female","62 years",17
"2016","St. Gallen","Female","63 years",22
"2016","St. Gallen","Female","64 years",23
"2016","St. Gallen","Female","65 years",12
"2016","St. Gallen","Female","66 years",16
"2016","St. Gallen","Female","67 years",11
"2016","St. Gallen","Female","68 years",8
"2016","St. Gallen","Female","69 years",8
"2016","St. Gallen","Female","70 years",8
"2016","St. Gallen","Female","71 years",3
"2016","St. Gallen","Female","72 years",1
"2016","St. Gallen","Female","73 years",4
"2016","St. Gallen","Female","74 years",7
"2016","St. Gallen","Female","75 years",5
"2016","St. Gallen","Female","76 years",2
"2016","St. Gallen","Female","77 years",6
"2016","St. Gallen","Female","78 years",1
"2016","St. Gallen","Female","79 years",4
"2016","St. Gallen","Female","80 years",4
"2016","St. Gallen","Female","81 years",3
"2016","St. Gallen","Female","82 years",1
"2016","St. Gallen","Female","83 years",0
"2016","St. Gallen","Female","84 years",0
"2016","St. Gallen","Female","85 years",2
"2016","St. Gallen","Female","86 years",3
"2016","St. Gallen","Female","87 years",3
"2016","St. Gallen","Female","88 years",4
"2016","St. Gallen","Female","89 years",1
"2016","St. Gallen","Female","90 years",1
"2016","St. Gallen","Female","91 years",2
"2016","St. Gallen","Female","92 years",1
"2016","St. Gallen","Female","93 years",0
"2016","St. Gallen","Female","94 years",2
"2016","St. Gallen","Female","95 years",0
"2016","St. Gallen","Female","96 years",0
"2016","St. Gallen","Female","97 years",0
"2016","St. Gallen","Female","98 years",0
"2016","St. Gallen","Female","99 years",0
"2016","St. Gallen","Female","100 years or older",0
"2016","Graubünden / Grigioni / Grischun","Male","0 years",8
"2016","Graubünden / Grigioni / Grischun","Male","1 year",13
"2016","Graubünden / Grigioni / Grischun","Male","2 years",10
"2016","Graubünden / Grigioni / Grischun","Male","3 years",14
"2016","Graubünden / Grigioni / Grischun","Male","4 years",9
"2016","Graubünden / Grigioni / Grischun","Male","5 years",12
"2016","Graubünden / Grigioni / Grischun","Male","6 years",17
"2016","Graubünden / Grigioni / Grischun","Male","7 years",5
"2016","Graubünden / Grigioni / Grischun","Male","8 years",4
"2016","Graubünden / Grigioni / Grischun","Male","9 years",7
"2016","Graubünden / Grigioni / Grischun","Male","10 years",5
"2016","Graubünden / Grigioni / Grischun","Male","11 years",7
"2016","Graubünden / Grigioni / Grischun","Male","12 years",5
"2016","Graubünden / Grigioni / Grischun","Male","13 years",3
"2016","Graubünden / Grigioni / Grischun","Male","14 years",5
"2016","Graubünden / Grigioni / Grischun","Male","15 years",7
"2016","Graubünden / Grigioni / Grischun","Male","16 years",11
"2016","Graubünden / Grigioni / Grischun","Male","17 years",6
"2016","Graubünden / Grigioni / Grischun","Male","18 years",9
"2016","Graubünden / Grigioni / Grischun","Male","19 years",13
"2016","Graubünden / Grigioni / Grischun","Male","20 years",21
"2016","Graubünden / Grigioni / Grischun","Male","21 years",18
"2016","Graubünden / Grigioni / Grischun","Male","22 years",28
"2016","Graubünden / Grigioni / Grischun","Male","23 years",19
"2016","Graubünden / Grigioni / Grischun","Male","24 years",36
"2016","Graubünden / Grigioni / Grischun","Male","25 years",49
"2016","Graubünden / Grigioni / Grischun","Male","26 years",45
"2016","Graubünden / Grigioni / Grischun","Male","27 years",39
"2016","Graubünden / Grigioni / Grischun","Male","28 years",47
"2016","Graubünden / Grigioni / Grischun","Male","29 years",41
"2016","Graubünden / Grigioni / Grischun","Male","30 years",31
"2016","Graubünden / Grigioni / Grischun","Male","31 years",62
"2016","Graubünden / Grigioni / Grischun","Male","32 years",44
"2016","Graubünden / Grigioni / Grischun","Male","33 years",37
"2016","Graubünden / Grigioni / Grischun","Male","34 years",34
"2016","Graubünden / Grigioni / Grischun","Male","35 years",25
"2016","Graubünden / Grigioni / Grischun","Male","36 years",25
"2016","Graubünden / Grigioni / Grischun","Male","37 years",37
"2016","Graubünden / Grigioni / Grischun","Male","38 years",35
"2016","Graubünden / Grigioni / Grischun","Male","39 years",29
"2016","Graubünden / Grigioni / Grischun","Male","40 years",23
"2016","Graubünden / Grigioni / Grischun","Male","41 years",19
"2016","Graubünden / Grigioni / Grischun","Male","42 years",26
"2016","Graubünden / Grigioni / Grischun","Male","43 years",25
"2016","Graubünden / Grigioni / Grischun","Male","44 years",20
"2016","Graubünden / Grigioni / Grischun","Male","45 years",28
"2016","Graubünden / Grigioni / Grischun","Male","46 years",23
"2016","Graubünden / Grigioni / Grischun","Male","47 years",16
"2016","Graubünden / Grigioni / Grischun","Male","48 years",18
"2016","Graubünden / Grigioni / Grischun","Male","49 years",25
"2016","Graubünden / Grigioni / Grischun","Male","50 years",24
"2016","Graubünden / Grigioni / Grischun","Male","51 years",22
"2016","Graubünden / Grigioni / Grischun","Male","52 years",25
"2016","Graubünden / Grigioni / Grischun","Male","53 years",17
"2016","Graubünden / Grigioni / Grischun","Male","54 years",15
"2016","Graubünden / Grigioni / Grischun","Male","55 years",16
"2016","Graubünden / Grigioni / Grischun","Male","56 years",22
"2016","Graubünden / Grigioni / Grischun","Male","57 years",17
"2016","Graubünden / Grigioni / Grischun","Male","58 years",16
"2016","Graubünden / Grigioni / Grischun","Male","59 years",19
"2016","Graubünden / Grigioni / Grischun","Male","60 years",25
"2016","Graubünden / Grigioni / Grischun","Male","61 years",20
"2016","Graubünden / Grigioni / Grischun","Male","62 years",10
"2016","Graubünden / Grigioni / Grischun","Male","63 years",19
"2016","Graubünden / Grigioni / Grischun","Male","64 years",13
"2016","Graubünden / Grigioni / Grischun","Male","65 years",24
"2016","Graubünden / Grigioni / Grischun","Male","66 years",20
"2016","Graubünden / Grigioni / Grischun","Male","67 years",4
"2016","Graubünden / Grigioni / Grischun","Male","68 years",3
"2016","Graubünden / Grigioni / Grischun","Male","69 years",5
"2016","Graubünden / Grigioni / Grischun","Male","70 years",5
"2016","Graubünden / Grigioni / Grischun","Male","71 years",3
"2016","Graubünden / Grigioni / Grischun","Male","72 years",5
"2016","Graubünden / Grigioni / Grischun","Male","73 years",2
"2016","Graubünden / Grigioni / Grischun","Male","74 years",0
"2016","Graubünden / Grigioni / Grischun","Male","75 years",3
"2016","Graubünden / Grigioni / Grischun","Male","76 years",5
"2016","Graubünden / Grigioni / Grischun","Male","77 years",4
"2016","Graubünden / Grigioni / Grischun","Male","78 years",1
"2016","Graubünden / Grigioni / Grischun","Male","79 years",4
"2016","Graubünden / Grigioni / Grischun","Male","80 years",2
"2016","Graubünden / Grigioni / Grischun","Male","81 years",1
"2016","Graubünden / Grigioni / Grischun","Male","82 years",1
"2016","Graubünden / Grigioni / Grischun","Male","83 years",2
"2016","Graubünden / Grigioni / Grischun","Male","84 years",0
"2016","Graubünden / Grigioni / Grischun","Male","85 years",0
"2016","Graubünden / Grigioni / Grischun","Male","86 years",0
"2016","Graubünden / Grigioni / Grischun","Male","87 years",0
"2016","Graubünden / Grigioni / Grischun","Male","88 years",0
"2016","Graubünden / Grigioni / Grischun","Male","89 years",1
"2016","Graubünden / Grigioni / Grischun","Male","90 years",0
"2016","Graubünden / Grigioni / Grischun","Male","91 years",0
"2016","Graubünden / Grigioni / Grischun","Male","92 years",0
"2016","Graubünden / Grigioni / Grischun","Male","93 years",0
"2016","Graubünden / Grigioni / Grischun","Male","94 years",0
"2016","Graubünden / Grigioni / Grischun","Male","95 years",0
"2016","Graubünden / Grigioni / Grischun","Male","96 years",0
"2016","Graubünden / Grigioni / Grischun","Male","97 years",0
"2016","Graubünden / Grigioni / Grischun","Male","98 years",0
"2016","Graubünden / Grigioni / Grischun","Male","99 years",0
"2016","Graubünden / Grigioni / Grischun","Male","100 years or older",1
"2016","Graubünden / Grigioni / Grischun","Female","0 years",7
"2016","Graubünden / Grigioni / Grischun","Female","1 year",12
"2016","Graubünden / Grigioni / Grischun","Female","2 years",11
"2016","Graubünden / Grigioni / Grischun","Female","3 years",11
"2016","Graubünden / Grigioni / Grischun","Female","4 years",10
"2016","Graubünden / Grigioni / Grischun","Female","5 years",9
"2016","Graubünden / Grigioni / Grischun","Female","6 years",8
"2016","Graubünden / Grigioni / Grischun","Female","7 years",9
"2016","Graubünden / Grigioni / Grischun","Female","8 years",4
"2016","Graubünden / Grigioni / Grischun","Female","9 years",7
"2016","Graubünden / Grigioni / Grischun","Female","10 years",4
"2016","Graubünden / Grigioni / Grischun","Female","11 years",5
"2016","Graubünden / Grigioni / Grischun","Female","12 years",3
"2016","Graubünden / Grigioni / Grischun","Female","13 years",2
"2016","Graubünden / Grigioni / Grischun","Female","14 years",4
"2016","Graubünden / Grigioni / Grischun","Female","15 years",4
"2016","Graubünden / Grigioni / Grischun","Female","16 years",7
"2016","Graubünden / Grigioni / Grischun","Female","17 years",7
"2016","Graubünden / Grigioni / Grischun","Female","18 years",9
"2016","Graubünden / Grigioni / Grischun","Female","19 years",11
"2016","Graubünden / Grigioni / Grischun","Female","20 years",13
"2016","Graubünden / Grigioni / Grischun","Female","21 years",15
"2016","Graubünden / Grigioni / Grischun","Female","22 years",24
"2016","Graubünden / Grigioni / Grischun","Female","23 years",27
"2016","Graubünden / Grigioni / Grischun","Female","24 years",35
"2016","Graubünden / Grigioni / Grischun","Female","25 years",47
"2016","Graubünden / Grigioni / Grischun","Female","26 years",48
"2016","Graubünden / Grigioni / Grischun","Female","27 years",34
"2016","Graubünden / Grigioni / Grischun","Female","28 years",56
"2016","Graubünden / Grigioni / Grischun","Female","29 years",36
"2016","Graubünden / Grigioni / Grischun","Female","30 years",35
"2016","Graubünden / Grigioni / Grischun","Female","31 years",42
"2016","Graubünden / Grigioni / Grischun","Female","32 years",35
"2016","Graubünden / Grigioni / Grischun","Female","33 years",37
"2016","Graubünden / Grigioni / Grischun","Female","34 years",35
"2016","Graubünden / Grigioni / Grischun","Female","35 years",25
"2016","Graubünden / Grigioni / Grischun","Female","36 years",24
"2016","Graubünden / Grigioni / Grischun","Female","37 years",17
"2016","Graubünden / Grigioni / Grischun","Female","38 years",32
"2016","Graubünden / Grigioni / Grischun","Female","39 years",9
"2016","Graubünden / Grigioni / Grischun","Female","40 years",10
"2016","Graubünden / Grigioni / Grischun","Female","41 years",12
"2016","Graubünden / Grigioni / Grischun","Female","42 years",9
"2016","Graubünden / Grigioni / Grischun","Female","43 years",8
"2016","Graubünden / Grigioni / Grischun","Female","44 years",6
"2016","Graubünden / Grigioni / Grischun","Female","45 years",16
"2016","Graubünden / Grigioni / Grischun","Female","46 years",7
"2016","Graubünden / Grigioni / Grischun","Female","47 years",16
"2016","Graubünden / Grigioni / Grischun","Female","48 years",10
"2016","Graubünden / Grigioni / Grischun","Female","49 years",9
"2016","Graubünden / Grigioni / Grischun","Female","50 years",19
"2016","Graubünden / Grigioni / Grischun","Female","51 years",12
"2016","Graubünden / Grigioni / Grischun","Female","52 years",17
"2016","Graubünden / Grigioni / Grischun","Female","53 years",10
"2016","Graubünden / Grigioni / Grischun","Female","54 years",15
"2016","Graubünden / Grigioni / Grischun","Female","55 years",12
"2016","Graubünden / Grigioni / Grischun","Female","56 years",16
"2016","Graubünden / Grigioni / Grischun","Female","57 years",12
"2016","Graubünden / Grigioni / Grischun","Female","58 years",17
"2016","Graubünden / Grigioni / Grischun","Female","59 years",13
"2016","Graubünden / Grigioni / Grischun","Female","60 years",8
"2016","Graubünden / Grigioni / Grischun","Female","61 years",5
"2016","Graubünden / Grigioni / Grischun","Female","62 years",7
"2016","Graubünden / Grigioni / Grischun","Female","63 years",11
"2016","Graubünden / Grigioni / Grischun","Female","64 years",13
"2016","Graubünden / Grigioni / Grischun","Female","65 years",10
"2016","Graubünden / Grigioni / Grischun","Female","66 years",7
"2016","Graubünden / Grigioni / Grischun","Female","67 years",3
"2016","Graubünden / Grigioni / Grischun","Female","68 years",3
"2016","Graubünden / Grigioni / Grischun","Female","69 years",3
"2016","Graubünden / Grigioni / Grischun","Female","70 years",4
"2016","Graubünden / Grigioni / Grischun","Female","71 years",3
"2016","Graubünden / Grigioni / Grischun","Female","72 years",2
"2016","Graubünden / Grigioni / Grischun","Female","73 years",2
"2016","Graubünden / Grigioni / Grischun","Female","74 years",0
"2016","Graubünden / Grigioni / Grischun","Female","75 years",2
"2016","Graubünden / Grigioni / Grischun","Female","76 years",6
"2016","Graubünden / Grigioni / Grischun","Female","77 years",4
"2016","Graubünden / Grigioni / Grischun","Female","78 years",1
"2016","Graubünden / Grigioni / Grischun","Female","79 years",1
"2016","Graubünden / Grigioni / Grischun","Female","80 years",1
"2016","Graubünden / Grigioni / Grischun","Female","81 years",3
"2016","Graubünden / Grigioni / Grischun","Female","82 years",4
"2016","Graubünden / Grigioni / Grischun","Female","83 years",1
"2016","Graubünden / Grigioni / Grischun","Female","84 years",0
"2016","Graubünden / Grigioni / Grischun","Female","85 years",2
"2016","Graubünden / Grigioni / Grischun","Female","86 years",1
"2016","Graubünden / Grigioni / Grischun","Female","87 years",1
"2016","Graubünden / Grigioni / Grischun","Female","88 years",1
"2016","Graubünden / Grigioni / Grischun","Female","89 years",1
"2016","Graubünden / Grigioni / Grischun","Female","90 years",1
"2016","Graubünden / Grigioni / Grischun","Female","91 years",0
"2016","Graubünden / Grigioni / Grischun","Female","92 years",1
"2016","Graubünden / Grigioni / Grischun","Female","93 years",0
"2016","Graubünden / Grigioni / Grischun","Female","94 years",1
"2016","Graubünden / Grigioni / Grischun","Female","95 years",0
"2016","Graubünden / Grigioni / Grischun","Female","96 years",0
"2016","Graubünden / Grigioni / Grischun","Female","97 years",0
"2016","Graubünden / Grigioni / Grischun","Female","98 years",0
"2016","Graubünden / Grigioni / Grischun","Female","99 years",0
"2016","Graubünden / Grigioni / Grischun","Female","100 years or older",0
"2016","Aargau","Male","0 years",16
"2016","Aargau","Male","1 year",34
"2016","Aargau","Male","2 years",44
"2016","Aargau","Male","3 years",26
"2016","Aargau","Male","4 years",44
"2016","Aargau","Male","5 years",35
"2016","Aargau","Male","6 years",40
"2016","Aargau","Male","7 years",17
"2016","Aargau","Male","8 years",33
"2016","Aargau","Male","9 years",19
"2016","Aargau","Male","10 years",22
"2016","Aargau","Male","11 years",15
"2016","Aargau","Male","12 years",25
