Year,Canton,Age Group,marriages
2007,Luzern,80-89,0
2007,Neuchâtel,10-19,1
2007,Neuchâtel,20-29,226
2007,Neuchâtel,30-39,173
2007,Neuchâtel,40-49,40
2007,Neuchâtel,50-59,11
2007,Neuchâtel,60-69,4
2007,Neuchâtel,70-79,1
2007,Neuchâtel,80-89,0
2007,Nidwalden,10-19,0
2007,Nidwalden,20-29,47
2007,Nidwalden,30-39,58
2007,Nidwalden,40-49,13
2007,Nidwalden,50-59,5
2007,Nidwalden,60-69,0
2007,Nidwalden,70-79,0
2007,Nidwalden,80-89,0
2007,Obwalden,10-19,0
2007,Obwalden,20-29,29
2007,Obwalden,30-39,48
2007,Obwalden,40-49,9
2007,Obwalden,50-59,4
2007,Obwalden,60-69,1
2007,Obwalden,70-79,0
2007,Obwalden,80-89,0
2007,Schaffhausen,10-19,1
2007,Schaffhausen,20-29,94
2007,Schaffhausen,30-39,69
2007,Schaffhausen,40-49,20
2007,Schaffhausen,50-59,13
2007,Schaffhausen,60-69,3
2007,Schaffhausen,70-79,0
2007,Schaffhausen,80-89,0
2007,Schwyz,10-19,2
2007,Schwyz,20-29,149
2007,Schwyz,30-39,178
2007,Schwyz,40-49,31
2007,Schwyz,50-59,15
2007,Schwyz,60-69,1
2007,Schwyz,70-79,0
2007,Schwyz,80-89,0
2007,Solothurn,10-19,0
2007,Solothurn,20-29,260
2007,Solothurn,30-39,298
2007,Solothurn,40-49,75
2007,Solothurn,50-59,33
2007,Solothurn,60-69,3
2007,Solothurn,70-79,1
2007,Solothurn,80-89,0
2007,St. Gallen,10-19,3
2007,St. Gallen,20-29,578
2007,St. Gallen,30-39,535
2007,St. Gallen,40-49,108
2007,St. Gallen,50-59,42
2007,St. Gallen,60-69,6
2007,St. Gallen,70-79,1
2007,St. Gallen,80-89,0
2007,Thurgau,10-19,1
2007,Thurgau,20-29,299
2007,Thurgau,30-39,235
2007,Thurgau,40-49,74
2007,Thurgau,50-59,21
2007,Thurgau,60-69,1
2007,Thurgau,70-79,0
2007,Thurgau,80-89,0
2007,Ticino,10-19,1
2007,Ticino,20-29,281
2007,Ticino,30-39,444
2007,Ticino,40-49,81
2007,Ticino,50-59,14
2007,Ticino,60-69,6
2007,Ticino,70-79,2
2007,Ticino,80-89,0
2007,Uri,10-19,0
2007,Uri,20-29,43
2007,Uri,30-39,47
2007,Uri,40-49,3
2007,Uri,50-59,2
2007,Uri,60-69,0
2007,Uri,70-79,0
2007,Uri,80-89,0
2007,Valais / Wallis,10-19,1
2007,Valais / Wallis,20-29,394
2007,Valais / Wallis,30-39,349
2007,Valais / Wallis,40-49,73
2007,Valais / Wallis,50-59,23
2007,Valais / Wallis,60-69,9
2007,Valais / Wallis,70-79,3
2007,Valais / Wallis,80-89,0
2007,Vaud,10-19,4
2007,Vaud,20-29,877
2007,Vaud,30-39,862
2007,Vaud,40-49,162
2007,Vaud,50-59,67
2007,Vaud,60-69,12
2007,Vaud,70-79,4
2007,Vaud,80-89,1
2007,Zug,10-19,0
2007,Zug,20-29,99
2007,Zug,30-39,198
2007,Zug,40-49,41
2007,Zug,50-59,12
2007,Zug,60-69,1
2007,Zug,70-79,1
2007,Zug,80-89,0
2007,Zürich,10-19,23
2007,Zürich,20-29,1638
2007,Zürich,30-39,2283
2007,Zürich,40-49,427
2007,Zürich,50-59,132
2007,Zürich,60-69,26
2007,Zürich,70-79,3
2007,Zürich,80-89,1
2008,Aargau,10-19,2
2008,Aargau,20-29,714
2008,Aargau,30-39,810
2008,Aargau,40-49,196
2008,Aargau,50-59,71
2008,Aargau,60-69,11
2008,Aargau,70-79,4
2008,Aargau,80-89,0
2008,Appenzell Ausserrhoden,10-19,0
2008,Appenzell Ausserrhoden,20-29,63
2008,Appenzell Ausserrhoden,30-39,39
2008,Appenzell Ausserrhoden,40-49,21
2008,Appenzell Ausserrhoden,50-59,7
2008,Appenzell Ausserrhoden,60-69,1
2008,Appenzell Ausserrhoden,70-79,0
2008,Appenzell Ausserrhoden,80-89,0
2008,Appenzell Innerrhoden,10-19,1
2008,Appenzell Innerrhoden,20-29,16
2008,Appenzell Innerrhoden,30-39,18
2008,Appenzell Innerrhoden,40-49,3
2008,Appenzell Innerrhoden,50-59,1
2008,Appenzell Innerrhoden,60-69,0
2008,Appenzell Innerrhoden,70-79,0
2008,Appenzell Innerrhoden,80-89,0
2008,Basel-Landschaft,10-19,1
2008,Basel-Landschaft,20-29,258
2008,Basel-Landschaft,30-39,351
2008,Basel-Landschaft,40-49,96
2008,Basel-Landschaft,50-59,47
2008,Basel-Landschaft,60-69,9
2008,Basel-Landschaft,70-79,3
2008,Basel-Landschaft,80-89,0
2008,Basel-Stadt,10-19,2
2008,Basel-Stadt,20-29,207
2008,Basel-Stadt,30-39,262
2008,Basel-Stadt,40-49,65
2008,Basel-Stadt,50-59,23
2008,Basel-Stadt,60-69,4
2008,Basel-Stadt,70-79,1
2008,Basel-Stadt,80-89,0
2008,Bern / Berne,10-19,7
2008,Bern / Berne,20-29,1172
2008,Bern / Berne,30-39,1269
2008,Bern / Berne,40-49,283
2008,Bern / Berne,50-59,106
2008,Bern / Berne,60-69,20
2008,Bern / Berne,70-79,6
2008,Bern / Berne,80-89,1
2008,Fribourg / Freiburg,10-19,1
2008,Fribourg / Freiburg,20-29,352
2008,Fribourg / Freiburg,30-39,297
2008,Fribourg / Freiburg,40-49,60
2008,Fribourg / Freiburg,50-59,24
2008,Fribourg / Freiburg,60-69,5
2008,Fribourg / Freiburg,70-79,0
2008,Fribourg / Freiburg,80-89,0
2008,Genève,10-19,3
2008,Genève,20-29,519
2008,Genève,30-39,595
2008,Genève,40-49,120
2008,Genève,50-59,53
2008,Genève,60-69,27
2008,Genève,70-79,4
2008,Genève,80-89,1
2008,Glarus,10-19,1
2008,Glarus,20-29,50
2008,Glarus,30-39,38
2008,Glarus,40-49,15
2008,Glarus,50-59,5
2008,Glarus,60-69,0
2008,Glarus,70-79,0
2008,Glarus,80-89,0
2008,Graubünden / Grigioni / Grischun,10-19,0
2008,Graubünden / Grigioni / Grischun,20-29,170
2008,Graubünden / Grigioni / Grischun,30-39,245
2008,Graubünden / Grigioni / Grischun,40-49,55
2008,Graubünden / Grigioni / Grischun,50-59,23
2008,Graubünden / Grigioni / Grischun,60-69,3
2008,Graubünden / Grigioni / Grischun,70-79,1
2008,Graubünden / Grigioni / Grischun,80-89,0
2008,Jura,10-19,1
2008,Jura,20-29,106
2008,Jura,30-39,67
2008,Jura,40-49,9
2008,Jura,50-59,6
2008,Jura,60-69,1
2008,Jura,70-79,0
2008,Jura,80-89,0
2008,Luzern,10-19,5
2008,Luzern,20-29,431
2008,Luzern,30-39,524
2008,Luzern,40-49,90
2008,Luzern,50-59,22
2008,Luzern,60-69,7
2008,Luzern,70-79,1
2008,Luzern,80-89,0
2008,Neuchâtel,10-19,0
2008,Neuchâtel,20-29,243
2008,Neuchâtel,30-39,162
2008,Neuchâtel,40-49,38
2008,Neuchâtel,50-59,17
2008,Neuchâtel,60-69,7
2008,Neuchâtel,70-79,0
2008,Neuchâtel,80-89,0
2008,Nidwalden,10-19,0
2008,Nidwalden,20-29,38
2008,Nidwalden,30-39,74
2008,Nidwalden,40-49,7
2008,Nidwalden,50-59,8
2008,Nidwalden,60-69,2
2008,Nidwalden,70-79,0
2008,Nidwalden,80-89,0
2008,Obwalden,10-19,0
2008,Obwalden,20-29,38
2008,Obwalden,30-39,50
2008,Obwalden,40-49,3
2008,Obwalden,50-59,3
2008,Obwalden,60-69,1
2008,Obwalden,70-79,0
2008,Obwalden,80-89,0
2008,Schaffhausen,10-19,1
2008,Schaffhausen,20-29,94
2008,Schaffhausen,30-39,71
2008,Schaffhausen,40-49,16
2008,Schaffhausen,50-59,15
2008,Schaffhausen,60-69,3
2008,Schaffhausen,70-79,1
2008,Schaffhausen,80-89,0
2008,Schwyz,10-19,0
2008,Schwyz,20-29,160
2008,Schwyz,30-39,220
2008,Schwyz,40-49,44
2008,Schwyz,50-59,11
2008,Schwyz,60-69,1
2008,Schwyz,70-79,0
2008,Schwyz,80-89,0
2008,Solothurn,10-19,2
2008,Solothurn,20-29,248
2008,Solothurn,30-39,294
2008,Solothurn,40-49,87
2008,Solothurn,50-59,37
2008,Solothurn,60-69,1
2008,Solothurn,70-79,0
2008,Solothurn,80-89,0
2008,St. Gallen,10-19,1
2008,St. Gallen,20-29,621
2008,St. Gallen,30-39,524
2008,St. Gallen,40-49,122
2008,St. Gallen,50-59,60
2008,St. Gallen,60-69,13
2008,St. Gallen,70-79,1
2008,St. Gallen,80-89,1
2008,Thurgau,10-19,0
2008,Thurgau,20-29,305
2008,Thurgau,30-39,242
2008,Thurgau,40-49,79
2008,Thurgau,50-59,31
2008,Thurgau,60-69,11
2008,Thurgau,70-79,1
2008,Thurgau,80-89,0
2008,Ticino,10-19,1
2008,Ticino,20-29,285
2008,Ticino,30-39,453
2008,Ticino,40-49,93
2008,Ticino,50-59,29
2008,Ticino,60-69,11
2008,Ticino,70-79,3
2008,Ticino,80-89,0
2008,Uri,10-19,0
2008,Uri,20-29,45
2008,Uri,30-39,55
2008,Uri,40-49,6
2008,Uri,50-59,2
2008,Uri,60-69,0
2008,Uri,70-79,0
2008,Uri,80-89,0
2008,Valais / Wallis,10-19,3
2008,Valais / Wallis,20-29,364
2008,Valais / Wallis,30-39,327
2008,Valais / Wallis,40-49,57
2008,Valais / Wallis,50-59,21
2008,Valais / Wallis,60-69,14
2008,Valais / Wallis,70-79,0
2008,Valais / Wallis,80-89,0
2008,Vaud,10-19,2
2008,Vaud,20-29,805
2008,Vaud,30-39,898
2008,Vaud,40-49,183
2008,Vaud,50-59,69
2008,Vaud,60-69,15
2008,Vaud,70-79,5
2008,Vaud,80-89,2
2008,Zug,10-19,0
2008,Zug,20-29,109
2008,Zug,30-39,212
2008,Zug,40-49,35
2008,Zug,50-59,15
2008,Zug,60-69,6
2008,Zug,70-79,0
2008,Zug,80-89,0
2008,Zürich,10-19,18
2008,Zürich,20-29,1553
2008,Zürich,30-39,2381
2008,Zürich,40-49,506
2008,Zürich,50-59,168
2008,Zürich,60-69,51
2008,Zürich,70-79,8
2008,Zürich,80-89,0
2009,Aargau,10-19,1
2009,Aargau,20-29,722
2009,Aargau,30-39,744
2009,Aargau,40-49,187
2009,Aargau,50-59,69
2009,Aargau,60-69,10
2009,Aargau,70-79,1
2009,Aargau,80-89,0
2009,Appenzell Ausserrhoden,10-19,0
2009,Appenzell Ausserrhoden,20-29,59
2009,Appenzell Ausserrhoden,30-39,61
2009,Appenzell Ausserrhoden,40-49,17
2009,Appenzell Ausserrhoden,50-59,9
2009,Appenzell Ausserrhoden,60-69,1
2009,Appenzell Ausserrhoden,70-79,0
2009,Appenzell Ausserrhoden,80-89,0
2009,Appenzell Innerrhoden,10-19,0
2009,Appenzell Innerrhoden,20-29,29
2009,Appenzell Innerrhoden,30-39,19
2009,Appenzell Innerrhoden,40-49,3
2009,Appenzell Innerrhoden,50-59,2
2009,Appenzell Innerrhoden,60-69,1
2009,Appenzell Innerrhoden,70-79,0
2009,Appenzell Innerrhoden,80-89,0
2009,Basel-Landschaft,10-19,1
2009,Basel-Landschaft,20-29,292
2009,Basel-Landschaft,30-39,360
2009,Basel-Landschaft,40-49,105
2009,Basel-Landschaft,50-59,28
2009,Basel-Landschaft,60-69,9
2009,Basel-Landschaft,70-79,2
2009,Basel-Landschaft,80-89,1
2009,Basel-Stadt,10-19,0
2009,Basel-Stadt,20-29,178
2009,Basel-Stadt,30-39,274
2009,Basel-Stadt,40-49,65
2009,Basel-Stadt,50-59,27
2009,Basel-Stadt,60-69,6
2009,Basel-Stadt,70-79,2
2009,Basel-Stadt,80-89,0
2009,Bern / Berne,10-19,8
2009,Bern / Berne,20-29,1192
2009,Bern / Berne,30-39,1306
2009,Bern / Berne,40-49,284
2009,Bern / Berne,50-59,112
2009,Bern / Berne,60-69,25
2009,Bern / Berne,70-79,6
2009,Bern / Berne,80-89,1
2009,Fribourg / Freiburg,10-19,1
2009,Fribourg / Freiburg,20-29,373
2009,Fribourg / Freiburg,30-39,315
2009,Fribourg / Freiburg,40-49,69
2009,Fribourg / Freiburg,50-59,30
2009,Fribourg / Freiburg,60-69,6
2009,Fribourg / Freiburg,70-79,1
2009,Fribourg / Freiburg,80-89,0
2009,Genève,10-19,2
2009,Genève,20-29,515
2009,Genève,30-39,622
2009,Genève,40-49,117
2009,Genève,50-59,45
2009,Genève,60-69,17
2009,Genève,70-79,1
2009,Genève,80-89,0
2009,Glarus,10-19,0
2009,Glarus,20-29,44
2009,Glarus,30-39,32
2009,Glarus,40-49,9
2009,Glarus,50-59,3
2009,Glarus,60-69,0
2009,Glarus,70-79,0
2009,Glarus,80-89,0
2009,Graubünden / Grigioni / Grischun,10-19,1
2009,Graubünden / Grigioni / Grischun,20-29,184
2009,Graubünden / Grigioni / Grischun,30-39,241
2009,Graubünden / Grigioni / Grischun,40-49,58
2009,Graubünden / Grigioni / Grischun,50-59,20
2009,Graubünden / Grigioni / Grischun,60-69,3
2009,Graubünden / Grigioni / Grischun,70-79,1
2009,Graubünden / Grigioni / Grischun,80-89,1
2009,Jura,10-19,0
2009,Jura,20-29,94
2009,Jura,30-39,61
2009,Jura,40-49,16
2009,Jura,50-59,6
2009,Jura,60-69,1
2009,Jura,70-79,0
2009,Jura,80-89,0
2009,Luzern,10-19,2
2009,Luzern,20-29,458
2009,Luzern,30-39,599
2009,Luzern,40-49,71
2009,Luzern,50-59,26
2009,Luzern,60-69,9
2009,Luzern,70-79,1
2009,Luzern,80-89,0
2009,Neuchâtel,10-19,0
2009,Neuchâtel,20-29,234
2009,Neuchâtel,30-39,156
2009,Neuchâtel,40-49,37
2009,Neuchâtel,50-59,15
2009,Neuchâtel,60-69,2
2009,Neuchâtel,70-79,1
2009,Neuchâtel,80-89,0
2009,Nidwalden,10-19,0
2009,Nidwalden,20-29,38
2009,Nidwalden,30-39,63
2009,Nidwalden,40-49,15
2009,Nidwalden,50-59,6
2009,Nidwalden,60-69,2
2009,Nidwalden,70-79,1
2009,Nidwalden,80-89,0
2009,Obwalden,10-19,0
2009,Obwalden,20-29,51
2009,Obwalden,30-39,57
2009,Obwalden,40-49,4
2009,Obwalden,50-59,3
2009,Obwalden,60-69,1
2009,Obwalden,70-79,0
2009,Obwalden,80-89,0
2009,Schaffhausen,10-19,0
2009,Schaffhausen,20-29,81
2009,Schaffhausen,30-39,89
2009,Schaffhausen,40-49,22
2009,Schaffhausen,50-59,11
2009,Schaffhausen,60-69,3
2009,Schaffhausen,70-79,2
2009,Schaffhausen,80-89,0
2009,Schwyz,10-19,1
2009,Schwyz,20-29,169
2009,Schwyz,30-39,212
2009,Schwyz,40-49,45
2009,Schwyz,50-59,20
2009,Schwyz,60-69,1
2009,Schwyz,70-79,0
2009,Schwyz,80-89,0
2009,Solothurn,10-19,4
2009,Solothurn,20-29,269
2009,Solothurn,30-39,287
2009,Solothurn,40-49,68
2009,Solothurn,50-59,39
2009,Solothurn,60-69,2
2009,Solothurn,70-79,2
2009,Solothurn,80-89,1
2009,St. Gallen,10-19,7
2009,St. Gallen,20-29,625
2009,St. Gallen,30-39,548
2009,St. Gallen,40-49,112
2009,St. Gallen,50-59,57
2009,St. Gallen,60-69,9
2009,St. Gallen,70-79,1
2009,St. Gallen,80-89,0
2009,Thurgau,10-19,1
2009,Thurgau,20-29,299
2009,Thurgau,30-39,240
2009,Thurgau,40-49,79
2009,Thurgau,50-59,28
2009,Thurgau,60-69,3
2009,Thurgau,70-79,0
2009,Thurgau,80-89,0
2009,Ticino,10-19,1
2009,Ticino,20-29,262
2009,Ticino,30-39,435
2009,Ticino,40-49,106
2009,Ticino,50-59,33
2009,Ticino,60-69,9
2009,Ticino,70-79,2
2009,Ticino,80-89,0
2009,Uri,10-19,0
2009,Uri,20-29,43
2009,Uri,30-39,50
2009,Uri,40-49,10
2009,Uri,50-59,3
2009,Uri,60-69,0
2009,Uri,70-79,0
2009,Uri,80-89,0
2009,Valais / Wallis,10-19,3
2009,Valais / Wallis,20-29,419
2009,Valais / Wallis,30-39,397
2009,Valais / Wallis,40-49,85
2009,Valais / Wallis,50-59,31
2009,Valais / Wallis,60-69,7
2009,Valais / Wallis,70-79,2
2009,Valais / Wallis,80-89,0
2009,Vaud,10-19,6
2009,Vaud,20-29,824
2009,Vaud,30-39,922
2009,Vaud,40-49,166
2009,Vaud,50-59,57
2009,Vaud,60-69,22
2009,Vaud,70-79,3
2009,Vaud,80-89,0
2009,Zug,10-19,1
2009,Zug,20-29,116
2009,Zug,30-39,197
2009,Zug,40-49,31
2009,Zug,50-59,12
2009,Zug,60-69,3
2009,Zug,70-79,0
2009,Zug,80-89,0
2009,Zürich,10-19,9
2009,Zürich,20-29,1615
2009,Zürich,30-39,2429
2009,Zürich,40-49,465
2009,Zürich,50-59,152
2009,Zürich,60-69,37
2009,Zürich,70-79,8
2009,Zürich,80-89,2
2010,Aargau,10-19,2
2010,Aargau,20-29,772
2010,Aargau,30-39,825
2010,Aargau,40-49,190
2010,Aargau,50-59,83
2010,Aargau,60-69,17
2010,Aargau,70-79,4
2010,Aargau,80-89,0
2010,Appenzell Ausserrhoden,10-19,2
2010,Appenzell Ausserrhoden,20-29,66
2010,Appenzell Ausserrhoden,30-39,59
2010,Appenzell Ausserrhoden,40-49,16
2010,Appenzell Ausserrhoden,50-59,8
2010,Appenzell Ausserrhoden,60-69,2
2010,Appenzell Ausserrhoden,70-79,0
2010,Appenzell Ausserrhoden,80-89,0
2010,Appenzell Innerrhoden,10-19,0
2010,Appenzell Innerrhoden,20-29,16
2010,Appenzell Innerrhoden,30-39,20
2010,Appenzell Innerrhoden,40-49,1
2010,Appenzell Innerrhoden,50-59,0
2010,Appenzell Innerrhoden,60-69,1
2010,Appenzell Innerrhoden,70-79,0
2010,Appenzell Innerrhoden,80-89,1
2010,Basel-Landschaft,10-19,0
2010,Basel-Landschaft,20-29,286
2010,Basel-Landschaft,30-39,359
2010,Basel-Landschaft,40-49,114
2010,Basel-Landschaft,50-59,47
2010,Basel-Landschaft,60-69,9
2010,Basel-Landschaft,70-79,0
2010,Basel-Landschaft,80-89,0
2010,Basel-Stadt,10-19,1
2010,Basel-Stadt,20-29,204
2010,Basel-Stadt,30-39,284
2010,Basel-Stadt,40-49,58
2010,Basel-Stadt,50-59,16
2010,Basel-Stadt,60-69,5
2010,Basel-Stadt,70-79,0
2010,Basel-Stadt,80-89,0
2010,Bern / Berne,10-19,4
2010,Bern / Berne,20-29,1214
2010,Bern / Berne,30-39,1305
2010,Bern / Berne,40-49,263
2010,Bern / Berne,50-59,116
2010,Bern / Berne,60-69,25
2010,Bern / Berne,70-79,2
2010,Bern / Berne,80-89,0
2010,Fribourg / Freiburg,10-19,2
2010,Fribourg / Freiburg,20-29,375
2010,Fribourg / Freiburg,30-39,332
2010,Fribourg / Freiburg,40-49,66
2010,Fribourg / Freiburg,50-59,18
2010,Fribourg / Freiburg,60-69,4
2010,Fribourg / Freiburg,70-79,1
2010,Fribourg / Freiburg,80-89,0
2010,Genève,10-19,3
2010,Genève,20-29,501
2010,Genève,30-39,659
2010,Genève,40-49,135
2010,Genève,50-59,67
2010,Genève,60-69,19
2010,Genève,70-79,4
2010,Genève,80-89,0
2010,Glarus,10-19,0
2010,Glarus,20-29,48
2010,Glarus,30-39,44
2010,Glarus,40-49,5
2010,Glarus,50-59,1
2010,Glarus,60-69,0
2010,Glarus,70-79,0
2010,Glarus,80-89,0
2010,Graubünden / Grigioni / Grischun,10-19,1
2010,Graubünden / Grigioni / Grischun,20-29,186
2010,Graubünden / Grigioni / Grischun,30-39,244
2010,Graubünden / Grigioni / Grischun,40-49,46
2010,Graubünden / Grigioni / Grischun,50-59,20
2010,Graubünden / Grigioni / Grischun,60-69,0
2010,Graubünden / Grigioni / Grischun,70-79,0
2010,Graubünden / Grigioni / Grischun,80-89,0
2010,Jura,10-19,0
2010,Jura,20-29,107
2010,Jura,30-39,72
2010,Jura,40-49,14
2010,Jura,50-59,5
2010,Jura,60-69,3
2010,Jura,70-79,0
2010,Jura,80-89,0
2010,Luzern,10-19,0
2010,Luzern,20-29,481
2010,Luzern,30-39,575
2010,Luzern,40-49,114
2010,Luzern,50-59,34
2010,Luzern,60-69,3
2010,Luzern,70-79,0
2010,Luzern,80-89,0
2010,Neuchâtel,10-19,1
2010,Neuchâtel,20-29,243
2010,Neuchâtel,30-39,194
2010,Neuchâtel,40-49,44
2010,Neuchâtel,50-59,20
2010,Neuchâtel,60-69,4
2010,Neuchâtel,70-79,2
2010,Neuchâtel,80-89,0
2010,Nidwalden,10-19,0
2010,Nidwalden,20-29,42
2010,Nidwalden,30-39,67
2010,Nidwalden,40-49,13
2010,Nidwalden,50-59,6
2010,Nidwalden,60-69,0
2010,Nidwalden,70-79,1
2010,Nidwalden,80-89,0
2010,Obwalden,10-19,0
2010,Obwalden,20-29,41
2010,Obwalden,30-39,64
2010,Obwalden,40-49,8
2010,Obwalden,50-59,2
2010,Obwalden,60-69,0
2010,Obwalden,70-79,0
2010,Obwalden,80-89,0
2010,Schaffhausen,10-19,1
2010,Schaffhausen,20-29,87
2010,Schaffhausen,30-39,96
2010,Schaffhausen,40-49,18
2010,Schaffhausen,50-59,12
2010,Schaffhausen,60-69,1
2010,Schaffhausen,70-79,1
2010,Schaffhausen,80-89,0
2010,Schwyz,10-19,1
2010,Schwyz,20-29,138
2010,Schwyz,30-39,255
2010,Schwyz,40-49,48
2010,Schwyz,50-59,19
2010,Schwyz,60-69,1
2010,Schwyz,70-79,0
2010,Schwyz,80-89,0
2010,Solothurn,10-19,0
2010,Solothurn,20-29,280
2010,Solothurn,30-39,332
2010,Solothurn,40-49,94
2010,Solothurn,50-59,32
2010,Solothurn,60-69,8
2010,Solothurn,70-79,0
2010,Solothurn,80-89,1
2010,St. Gallen,10-19,3
2010,St. Gallen,20-29,694
2010,St. Gallen,30-39,581
2010,St. Gallen,40-49,129
2010,St. Gallen,50-59,60
2010,St. Gallen,60-69,8
2010,St. Gallen,70-79,1
2010,St. Gallen,80-89,0
2010,Thurgau,10-19,0
2010,Thurgau,20-29,303
2010,Thurgau,30-39,289
2010,Thurgau,40-49,91
2010,Thurgau,50-59,42
2010,Thurgau,60-69,5
2010,Thurgau,70-79,1
2010,Thurgau,80-89,0
2010,Ticino,10-19,0
2010,Ticino,20-29,294
2010,Ticino,30-39,452
2010,Ticino,40-49,105
2010,Ticino,50-59,33
2010,Ticino,60-69,10
2010,Ticino,70-79,2
2010,Ticino,80-89,0
2010,Uri,10-19,1
2010,Uri,20-29,33
2010,Uri,30-39,52
2010,Uri,40-49,9
2010,Uri,50-59,1
2010,Uri,60-69,1
2010,Uri,70-79,0
2010,Uri,80-89,0
2010,Valais / Wallis,10-19,1
2010,Valais / Wallis,20-29,428
2010,Valais / Wallis,30-39,398
2010,Valais / Wallis,40-49,80
2010,Valais / Wallis,50-59,20
2010,Valais / Wallis,60-69,6
2010,Valais / Wallis,70-79,0
2010,Valais / Wallis,80-89,0
2010,Vaud,10-19,3
2010,Vaud,20-29,932
2010,Vaud,30-39,927
2010,Vaud,40-49,228
2010,Vaud,50-59,68
2010,Vaud,60-69,38
2010,Vaud,70-79,5
2010,Vaud,80-89,1
2010,Zug,10-19,1
2010,Zug,20-29,112
2010,Zug,30-39,212
2010,Zug,40-49,38
2010,Zug,50-59,15
2010,Zug,60-69,2
2010,Zug,70-79,0
2010,Zug,80-89,0
2010,Zürich,10-19,9
2010,Zürich,20-29,1747
2010,Zürich,30-39,2652
2010,Zürich,40-49,475
2010,Zürich,50-59,173
2010,Zürich,60-69,46
2010,Zürich,70-79,8
2010,Zürich,80-89,3
2011,Aargau,10-19,3
2011,Aargau,20-29,718
2011,Aargau,30-39,829
2011,Aargau,40-49,208
2011,Aargau,50-59,78
2011,Aargau,60-69,11
2011,Aargau,70-79,2
2011,Aargau,80-89,0
2011,Appenzell Ausserrhoden,10-19,0
2011,Appenzell Ausserrhoden,20-29,52
2011,Appenzell Ausserrhoden,30-39,63
2011,Appenzell Ausserrhoden,40-49,16
2011,Appenzell Ausserrhoden,50-59,9
2011,Appenzell Ausserrhoden,60-69,1
2011,Appenzell Ausserrhoden,70-79,0
2011,Appenzell Ausserrhoden,80-89,0
2011,Appenzell Innerrhoden,10-19,0
2011,Appenzell Innerrhoden,20-29,22
2011,Appenzell Innerrhoden,30-39,17
2011,Appenzell Innerrhoden,40-49,2
2011,Appenzell Innerrhoden,50-59,2
2011,Appenzell Innerrhoden,60-69,1
2011,Appenzell Innerrhoden,70-79,0
2011,Appenzell Innerrhoden,80-89,0
2011,Basel-Landschaft,10-19,1
2011,Basel-Landschaft,20-29,289
2011,Basel-Landschaft,30-39,379
2011,Basel-Landschaft,40-49,113
2011,Basel-Landschaft,50-59,54
2011,Basel-Landschaft,60-69,10
2011,Basel-Landschaft,70-79,3
2011,Basel-Landschaft,80-89,0
2011,Basel-Stadt,10-19,1
2011,Basel-Stadt,20-29,220
2011,Basel-Stadt,30-39,263
2011,Basel-Stadt,40-49,42
2011,Basel-Stadt,50-59,30
2011,Basel-Stadt,60-69,7
2011,Basel-Stadt,70-79,2
2011,Basel-Stadt,80-89,1
2011,Bern / Berne,10-19,4
2011,Bern / Berne,20-29,1129
2011,Bern / Berne,30-39,1300
2011,Bern / Berne,40-49,308
2011,Bern / Berne,50-59,124
2011,Bern / Berne,60-69,24
2011,Bern / Berne,70-79,0
2011,Bern / Berne,80-89,1
2011,Fribourg / Freiburg,10-19,1
2011,Fribourg / Freiburg,20-29,332
2011,Fribourg / Freiburg,30-39,349
2011,Fribourg / Freiburg,40-49,55
2011,Fribourg / Freiburg,50-59,34
2011,Fribourg / Freiburg,60-69,5
2011,Fribourg / Freiburg,70-79,1
2011,Fribourg / Freiburg,80-89,1
2011,Genève,10-19,2
2011,Genève,20-29,428
2011,Genève,30-39,608
2011,Genève,40-49,126
2011,Genève,50-59,44
2011,Genève,60-69,17
2011,Genève,70-79,5
2011,Genève,80-89,0
2011,Glarus,10-19,0
2011,Glarus,20-29,50
2011,Glarus,30-39,44
2011,Glarus,40-49,8
2011,Glarus,50-59,3
2011,Glarus,60-69,0
2011,Glarus,70-79,0
2011,Glarus,80-89,0
2011,Graubünden / Grigioni / Grischun,10-19,1
2011,Graubünden / Grigioni / Grischun,20-29,183
2011,Graubünden / Grigioni / Grischun,30-39,282
2011,Graubünden / Grigioni / Grischun,40-49,54
2011,Graubünden / Grigioni / Grischun,50-59,26
2011,Graubünden / Grigioni / Grischun,60-69,3
2011,Graubünden / Grigioni / Grischun,70-79,1
2011,Graubünden / Grigioni / Grischun,80-89,0
2011,Jura,10-19,0
2011,Jura,20-29,87
2011,Jura,30-39,58
2011,Jura,40-49,8
2011,Jura,50-59,5
2011,Jura,60-69,0
2011,Jura,70-79,0
2011,Jura,80-89,0
2011,Luzern,10-19,2
2011,Luzern,20-29,452
2011,Luzern,30-39,575
2011,Luzern,40-49,113
2011,Luzern,50-59,38
2011,Luzern,60-69,7
2011,Luzern,70-79,0
2011,Luzern,80-89,0
2011,Neuchâtel,10-19,1
2011,Neuchâtel,20-29,217
2011,Neuchâtel,30-39,173
2011,Neuchâtel,40-49,32
2011,Neuchâtel,50-59,22
2011,Neuchâtel,60-69,4
2011,Neuchâtel,70-79,1
2011,Neuchâtel,80-89,0
2011,Nidwalden,10-19,0
2011,Nidwalden,20-29,37
2011,Nidwalden,30-39,62
2011,Nidwalden,40-49,7
2011,Nidwalden,50-59,2
2011,Nidwalden,60-69,1
2011,Nidwalden,70-79,0
2011,Nidwalden,80-89,0
2011,Obwalden,10-19,0
2011,Obwalden,20-29,38
2011,Obwalden,30-39,52
