"Year","Canton","Less than 20 years Less than 20 years","Less than 20 years 20-29 years","Less than 20 years 30-39 years","Less than 20 years 40-49 years","Less than 20 years 50-59 years","Less than 20 years 60-69 years","Less than 20 years 70-79 years","Less than 20 years 80-89 years","Less than 20 years 90 years or more","20-29 years Less than 20 years","20-29 years 20-29 years","20-29 years 30-39 years","20-29 years 40-49 years","20-29 years 50-59 years","20-29 years 60-69 years","20-29 years 70-79 years","20-29 years 80-89 years","20-29 years 90 years or more","30-39 years Less than 20 years","30-39 years 20-29 years","30-39 years 30-39 years","30-39 years 40-49 years","30-39 years 50-59 years","30-39 years 60-69 years","30-39 years 70-79 years","30-39 years 80-89 years","30-39 years 90 years or more","40-49 years Less than 20 years","40-49 years 20-29 years","40-49 years 30-39 years","40-49 years 40-49 years","40-49 years 50-59 years","40-49 years 60-69 years","40-49 years 70-79 years","40-49 years 80-89 years","40-49 years 90 years or more","50-59 years Less than 20 years","50-59 years 20-29 years","50-59 years 30-39 years","50-59 years 40-49 years","50-59 years 50-59 years","50-59 years 60-69 years","50-59 years 70-79 years","50-59 years 80-89 years","50-59 years 90 years or more","60-69 years Less than 20 years","60-69 years 20-29 years","60-69 years 30-39 years","60-69 years 40-49 years","60-69 years 50-59 years","60-69 years 60-69 years","60-69 years 70-79 years","60-69 years 80-89 years","60-69 years 90 years or more","70-79 years Less than 20 years","70-79 years 20-29 years","70-79 years 30-39 years","70-79 years 40-49 years","70-79 years 50-59 years","70-79 years 60-69 years","70-79 years 70-79 years","70-79 years 80-89 years","70-79 years 90 years or more","80-89 years Less than 20 years","80-89 years 20-29 years","80-89 years 30-39 years","80-89 years 40-49 years","80-89 years 50-59 years","80-89 years 60-69 years","80-89 years 70-79 years","80-89 years 80-89 years","80-89 years 90 years or more","90 years or more Less than 20 years","90 years or more 20-29 years","90 years or more 30-39 years","90 years or more 40-49 years","90 years or more 50-59 years","90 years or more 60-69 years","90 years or more 70-79 years","90 years or more 80-89 years","90 years or more 90 years or more"
"2001","Valais / Wallis",0,0,0,0,0,0,0,0,0,0,33,7,0,1,0,0,0,0,0,52,129,17,4,2,0,0,0,0,4,67,117,9,0,0,0,0,0,3,10,38,44,1,0,0,0,0,0,0,2,6,7,2,0,0,0,0,0,0,1,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2001","Neuchâtel",0,1,0,0,0,0,0,0,0,0,25,8,1,0,0,0,0,0,0,34,109,17,7,4,0,0,0,0,6,72,76,10,1,0,0,0,0,1,8,33,41,5,0,0,0,0,0,3,2,10,21,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2001","Genève",0,0,0,0,0,0,0,0,0,0,34,22,1,1,1,0,0,0,0,82,238,47,17,3,1,0,0,0,12,128,174,24,2,0,0,0,0,3,30,77,82,8,1,0,0,0,1,5,8,22,21,3,0,0,0,1,1,2,2,5,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2001","Jura",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,20,3,1,0,0,0,0,0,2,12,13,2,0,0,0,0,0,1,3,5,10,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2002","Zürich",0,0,0,0,0,0,0,0,0,2,130,58,9,1,1,0,0,0,0,190,745,140,45,10,2,0,0,0,27,353,475,75,3,1,0,0,0,9,63,209,219,8,0,0,0,0,1,13,27,51,52,7,0,0,0,0,0,1,5,7,10,0,0,0,0,1,0,1,1,6,1,0,0,0,0,0,0,0,0,0,0
"2002","Bern / Berne",0,0,0,0,0,0,0,0,0,0,70,24,3,2,1,1,0,0,0,108,471,74,15,1,1,0,0,0,15,227,364,28,4,2,0,0,0,3,23,142,176,10,2,0,0,0,1,7,12,37,43,2,0,0,0,0,0,1,3,5,8,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0
"2002","Luzern",0,0,0,0,0,0,0,0,0,1,14,11,2,0,0,0,0,0,0,27,127,27,4,0,0,0,0,0,2,59,108,5,0,0,0,0,0,0,11,44,53,3,0,0,0,0,0,1,3,16,13,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2002","Uri",0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,1,10,2,1,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,1,6,7,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2002","Schwyz",0,0,0,0,0,0,0,0,0,0,12,4,1,0,0,0,0,0,0,14,77,5,0,0,0,0,0,0,3,36,60,4,0,0,0,0,0,1,12,25,24,0,0,0,0,0,1,1,3,3,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2002","Obwalden",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2002","Nidwalden",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,22,2,0,0,0,0,0,0,0,7,17,1,0,0,0,0,0,1,0,6,8,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2002","Glarus",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,17,4,0,0,0,0,0,0,1,12,15,1,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2002","Zug",0,0,0,0,0,0,0,0,0,0,12,2,0,0,0,0,0,0,0,10,53,9,1,0,0,0,0,0,1,34,45,4,0,0,0,0,0,1,5,8,23,3,0,0,0,0,0,1,1,7,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2002","Fribourg / Freiburg",0,0,0,0,0,0,0,0,0,0,29,6,0,0,0,0,0,0,0,33,149,20,3,0,0,0,0,0,6,65,111,10,0,0,0,0,0,0,3,40,47,2,0,0,0,0,0,1,1,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2002","Solothurn",0,1,0,0,0,0,0,0,0,0,14,8,0,0,1,0,0,0,0,31,125,22,1,0,1,0,0,0,4,70,108,20,0,0,0,0,0,0,5,37,40,2,0,0,0,0,0,1,3,13,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2002","Basel-Stadt",0,0,0,0,0,0,0,0,0,0,19,5,1,2,0,0,0,0,0,18,104,20,8,2,1,0,0,0,3,55,85,15,0,0,0,0,0,3,7,30,48,6,0,0,0,0,0,5,5,11,19,2,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2002","Basel-Landschaft",0,0,0,0,0,0,0,0,0,0,15,3,2,2,0,0,0,0,0,27,134,22,3,0,0,0,0,0,2,72,102,10,0,0,0,0,0,0,3,34,44,4,0,0,0,0,0,1,2,13,20,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2002","Schaffhausen",0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,7,39,12,3,0,1,0,0,0,3,21,25,2,0,0,0,0,0,0,2,16,10,2,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2002","Appenzell Ausserrhoden",0,0,0,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,5,27,1,1,0,0,0,0,0,3,17,23,3,0,0,0,0,0,0,4,6,8,0,0,0,0,0,0,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2002","Appenzell Innerrhoden",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2002","St. Gallen",0,0,0,0,0,0,0,0,0,1,42,11,0,0,1,0,0,0,0,70,266,39,6,1,0,0,0,0,9,138,195,17,3,1,0,0,0,3,14,66,77,6,0,0,0,0,0,0,6,18,14,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"2002","Graubünden / Grigioni / Grischun",0,0,0,0,0,0,0,0,0,0,14,7,2,0,0,0,0,0,0,20,87,11,4,0,0,0,0,0,2,41,87,10,0,0,0,0,0,1,12,24,23,6,0,0,0,0,0,1,3,6,4,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2002","Aargau",0,0,0,0,0,0,0,0,0,1,51,10,3,0,0,0,0,0,1,69,303,44,4,0,0,0,0,0,5,151,237,15,1,0,0,0,0,4,16,92,79,7,1,0,0,0,0,2,9,24,18,1,0,0,0,0,0,0,5,6,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"2002","Thurgau",0,0,0,0,0,0,0,0,0,1,25,4,2,0,0,0,0,0,0,29,145,22,1,0,0,0,0,0,4,87,99,15,0,0,0,0,0,1,7,40,54,2,0,0,0,0,0,2,3,8,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2002","Ticino",0,0,0,0,0,0,0,0,0,0,25,9,1,0,0,0,0,0,0,45,180,28,10,0,0,0,0,0,8,96,114,18,1,0,0,0,0,2,17,58,45,7,1,0,0,0,0,2,7,15,17,1,0,0,0,0,1,0,1,6,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2002","Vaud",0,0,0,0,0,0,0,0,0,1,78,28,4,1,0,0,0,0,0,115,414,82,18,1,1,0,0,0,10,221,312,37,5,1,0,0,0,2,36,104,148,7,1,0,0,0,1,6,9,39,37,5,0,0,0,1,4,2,3,8,6,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"2002","Valais / Wallis",0,0,0,0,0,0,0,0,0,0,26,11,1,1,0,0,0,0,0,44,154,14,1,1,0,0,0,0,4,59,99,6,0,0,0,0,0,1,5,43,51,3,0,0,0,0,0,1,2,9,14,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2002","Neuchâtel",0,0,0,0,0,0,0,0,0,0,27,7,0,0,0,0,0,0,0,36,124,19,10,2,0,0,0,0,8,62,98,12,0,0,0,0,0,4,11,37,40,2,0,0,0,0,1,2,1,7,12,0,0,0,0,0,1,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2002","Genève",0,0,0,0,0,0,0,0,0,0,31,17,2,0,0,0,0,0,0,70,271,61,12,1,0,0,0,0,10,126,170,30,4,0,1,0,0,3,27,72,100,12,0,1,0,0,0,10,17,29,28,5,0,0,0,0,1,2,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2002","Jura",0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,8,30,3,1,0,0,0,0,0,0,12,16,2,0,0,0,0,0,0,3,8,7,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2003","Zürich",0,0,0,0,0,0,0,0,0,1,120,48,16,6,2,0,0,0,0,199,725,164,41,12,0,0,0,0,44,403,523,61,9,1,0,0,0,9,67,242,264,11,1,0,0,0,4,12,29,96,60,4,0,0,0,0,0,5,6,14,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2003","Bern / Berne",0,0,0,0,0,0,0,0,0,0,76,33,5,1,0,0,0,0,0,118,448,97,13,4,0,0,0,0,13,215,411,35,5,1,0,0,0,4,40,167,174,12,0,0,0,0,1,3,13,38,48,4,0,0,0,0,0,2,1,4,1,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0
"2003","Luzern",0,0,0,0,0,0,0,0,0,0,17,2,0,0,0,0,0,0,0,38,120,19,6,0,0,0,0,0,3,86,121,5,0,0,0,0,0,1,9,67,48,4,0,0,0,0,0,2,4,17,15,0,0,0,0,0,0,1,0,5,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"2003","Uri",0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,6,1,0,0,0,0,0,0,0,6,1,1,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2003","Schwyz",0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,21,61,6,1,0,0,0,0,0,2,34,50,5,0,0,0,0,0,1,5,23,24,5,0,0,0,0,1,1,3,6,5,1,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2003","Obwalden",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,4,1,0,0,0,0,0,1,3,9,0,0,0,0,0,0,0,0,5,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2003","Nidwalden",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,1,0,0,0,0,0,0,0,5,22,1,0,0,0,0,0,1,2,9,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2003","Glarus",0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,20,5,0,0,0,0,0,0,2,9,16,1,0,0,0,0,0,0,2,4,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2003","Zug",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,12,34,5,1,0,0,0,0,0,6,30,37,1,0,0,0,0,0,1,4,17,18,1,0,0,0,0,0,1,0,5,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2003","Fribourg / Freiburg",0,0,0,0,0,0,0,0,0,0,29,4,0,1,0,0,0,0,0,38,140,25,4,0,0,0,0,0,8,71,104,17,1,0,0,0,0,1,4,45,47,1,0,0,0,0,1,1,3,10,10,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2003","Solothurn",0,0,0,0,0,0,0,0,0,0,18,9,3,0,0,0,0,0,0,19,130,18,2,0,0,0,0,0,3,91,133,12,1,0,0,0,0,2,8,43,51,4,0,0,0,0,2,2,3,13,8,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2003","Basel-Stadt",0,0,0,0,0,0,0,0,0,0,19,4,0,1,0,1,0,0,0,30,93,29,11,2,0,0,0,0,4,49,98,19,2,0,0,0,0,2,13,38,39,3,1,0,0,0,0,0,8,11,14,0,0,0,0,0,1,1,1,3,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
"2003","Basel-Landschaft",0,0,0,0,0,0,0,0,0,0,17,6,0,0,0,0,0,0,0,28,132,17,1,1,1,0,0,0,6,70,116,10,2,0,0,0,0,0,7,45,48,2,1,0,0,0,0,2,5,8,11,0,0,0,0,0,0,2,1,6,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
"2003","Schaffhausen",0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,9,33,5,0,0,0,0,0,0,1,17,31,4,0,0,0,0,0,0,3,17,15,3,0,0,0,0,0,0,2,4,3,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2003","Appenzell Ausserrhoden",0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,25,3,0,0,0,0,0,0,1,19,24,3,0,0,0,0,0,0,3,14,11,3,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2003","Appenzell Innerrhoden",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2003","St. Gallen",0,0,0,0,0,0,0,0,0,0,49,7,1,0,1,0,0,0,0,76,274,40,6,3,0,0,0,0,8,146,212,18,1,0,0,0,0,3,17,76,71,4,0,0,0,0,0,2,15,19,20,0,0,0,0,0,0,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2003","Graubünden / Grigioni / Grischun",0,0,0,0,0,0,0,0,0,0,10,4,2,0,0,0,0,0,0,25,102,14,0,0,0,0,0,0,5,41,86,6,0,0,0,0,0,2,6,35,34,2,0,0,0,0,0,0,1,7,8,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2003","Aargau",0,0,0,0,0,0,0,0,0,0,49,9,3,1,0,0,0,0,0,74,285,41,5,0,0,0,0,0,6,173,251,27,2,0,0,0,0,2,11,98,108,9,0,0,0,0,0,3,7,28,22,3,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"2003","Thurgau",0,0,0,0,0,0,0,0,0,0,18,5,1,0,0,0,0,0,0,26,122,18,3,0,0,0,0,0,3,77,114,9,0,0,0,0,0,1,7,45,26,4,0,0,0,0,0,1,5,9,6,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"2003","Ticino",0,0,0,0,0,0,0,0,0,0,14,5,2,0,0,0,0,0,0,29,159,28,1,0,0,0,0,0,6,98,136,18,2,0,0,0,0,5,15,48,44,5,0,0,0,0,0,3,8,15,13,0,0,0,0,0,0,1,1,3,1,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0
"2003","Vaud",0,0,0,0,0,0,0,0,0,0,81,27,3,3,1,0,0,0,0,96,399,63,16,0,0,0,0,0,17,188,316,38,5,0,0,0,0,5,36,134,131,6,0,0,0,0,3,6,14,43,24,2,0,0,0,0,2,5,2,3,5,0,0,0,0,0,1,0,5,4,1,0,0,0,0,0,0,0,0,1,0
"2003","Valais / Wallis",0,0,0,0,0,0,0,0,0,0,34,9,1,0,0,0,0,0,0,34,170,22,2,0,0,0,0,0,4,80,125,9,1,0,0,0,0,1,10,40,37,2,1,0,0,0,0,0,1,15,14,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2003","Neuchâtel",0,0,0,0,0,0,0,0,0,0,20,8,0,0,0,0,0,0,0,24,100,23,5,0,0,0,0,0,6,49,63,12,2,0,0,0,0,3,4,32,37,3,0,0,0,0,1,4,3,5,14,1,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2003","Genève",0,0,0,0,0,0,0,0,0,0,53,18,2,1,0,0,0,0,0,73,232,58,14,1,0,0,0,0,9,102,177,30,3,1,0,0,0,3,27,67,79,17,0,0,0,0,0,3,10,29,30,5,0,0,0,0,0,2,5,5,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"2003","Jura",0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,12,43,3,2,0,0,0,0,0,0,14,35,2,0,0,0,0,0,0,4,9,9,3,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2004","Zürich",0,0,0,0,0,0,0,0,0,1,135,44,30,3,0,2,0,0,0,196,710,161,43,10,1,0,0,0,30,417,601,89,11,2,0,1,0,9,75,249,272,25,3,0,0,0,2,18,46,83,73,6,0,0,0,0,1,3,8,22,9,1,0,0,1,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0
"2004","Bern / Berne",0,0,0,0,0,0,0,0,0,0,67,28,9,1,0,0,0,0,0,89,442,86,12,2,1,0,0,0,11,253,488,47,7,0,0,0,0,2,44,182,240,14,1,1,0,0,0,9,13,54,44,3,0,0,0,0,0,0,4,7,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"2004","Luzern",0,0,0,0,0,0,0,0,0,0,19,4,2,0,0,0,0,0,0,30,131,24,3,2,0,0,0,0,5,86,155,9,4,0,0,0,0,4,8,38,58,4,0,0,0,0,0,3,6,22,15,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2004","Uri",0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,2,7,1,0,0,0,0,0,0,0,4,11,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2004","Schwyz",0,0,0,0,0,0,0,0,0,0,5,2,2,0,0,0,0,0,0,14,68,12,1,0,0,0,0,0,3,32,81,7,0,0,0,0,0,0,9,29,27,4,0,0,0,0,0,1,3,11,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2004","Obwalden",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17,1,0,0,0,0,0,0,1,3,11,3,0,0,0,0,0,0,0,7,6,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2004","Nidwalden",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,13,1,0,0,0,0,0,0,1,8,22,3,1,0,0,0,0,0,5,9,8,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2004","Glarus",0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,19,6,0,0,0,0,0,0,1,9,11,0,1,0,0,0,0,0,3,3,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2004","Zug",0,0,0,0,0,0,0,0,0,0,7,1,4,0,0,0,0,0,0,7,46,9,0,0,0,0,0,0,1,38,54,3,0,0,0,0,0,1,9,19,26,1,0,0,0,0,1,2,4,8,6,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2004","Fribourg / Freiburg",0,0,0,0,0,0,0,0,0,0,17,7,0,0,0,0,0,0,0,41,150,26,5,2,0,0,0,0,6,82,130,18,1,0,0,0,0,1,16,51,35,3,0,0,0,0,0,3,3,11,9,0,0,0,0,2,2,0,1,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
"2004","Solothurn",0,0,0,0,0,0,0,0,0,0,33,2,0,0,0,0,0,0,0,41,134,27,4,2,0,0,0,0,4,81,141,12,1,0,0,0,0,1,11,58,40,3,0,0,0,0,0,1,3,16,19,3,0,0,0,0,0,1,2,5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2004","Basel-Stadt",0,0,0,0,0,0,0,0,0,0,25,5,1,1,1,0,0,0,0,22,108,28,11,4,0,0,0,0,8,56,86,15,2,1,0,0,0,1,11,50,47,3,0,0,0,0,0,7,5,24,10,1,1,0,0,0,0,1,2,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2004","Basel-Landschaft",0,0,0,0,0,0,0,0,0,0,19,6,0,0,0,0,0,0,0,28,154,17,4,0,0,0,0,0,4,72,130,18,1,0,0,0,0,1,6,55,59,6,0,0,0,0,0,3,4,15,15,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2004","Schaffhausen",0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,4,30,6,0,0,0,0,0,0,0,11,25,3,0,0,0,0,0,0,1,14,8,0,0,0,0,0,0,1,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2004","Appenzell Ausserrhoden",0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,35,5,0,0,0,0,0,0,1,20,29,0,0,0,0,0,0,0,5,8,10,3,0,0,0,0,0,1,5,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"2004","Appenzell Innerrhoden",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2004","St. Gallen",0,0,0,0,0,0,0,0,0,0,41,17,1,0,0,0,0,0,0,61,234,48,6,2,0,0,0,0,14,144,229,17,3,0,0,0,0,4,20,90,76,3,0,0,0,0,0,0,12,24,17,0,0,0,0,0,1,3,1,6,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2004","Graubünden / Grigioni / Grischun",0,0,0,0,0,0,0,0,0,1,16,4,0,0,0,0,0,0,0,22,97,13,0,0,0,0,0,0,1,52,87,6,1,0,0,0,0,0,6,33,38,2,0,0,0,0,1,0,5,9,10,1,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
